year,state,code,source,generation,price,revenue
2013,Virginia,VA,Other Biomass,959724.79,0.082,78.69743278
2013,Virginia,VA,Petroleum,313288.07,0.03948805460750853,12.371136416040954
2013,Vermont,VT,Hydroelectric Conventional,1285912.0,0.041,52.722392
2013,Vermont,VT,Natural Gas,3029.13,0.01477815699658703,0.04476495870307167
2013,Vermont,VT,Other Biomass,25698.0,0.082,2.107236
2013,Vermont,VT,Petroleum,5103.46,0.03948805460750853,0.2015257071672355
2013,Vermont,VT,Solar Thermal and Photovoltaic,17293.0,0.41700000000000004,7.211181000000001
2013,Vermont,VT,Wind,236034.0,0.21800000000000003,51.45541200000001
2013,Washington,WA,Coal,6740424.98,0.007984411426211395,53.81832622783271
2013,Washington,WA,Hydroelectric Conventional,78155087.0,0.041,3204.358567
2013,Washington,WA,Natural Gas,11424310.45,0.01477815699658703,168.83025340784982
2013,Washington,WA,Other Biomass,283903.53,0.082,23.28008946
2013,Washington,WA,Petroleum,24362.54,0.03948805460750853,0.9620293098976109
2013,Washington,WA,Solar Thermal and Photovoltaic,762.0,0.41700000000000004,0.317754
2013,Washington,WA,Wind,7004365.0,0.21800000000000003,1526.9515700000002
2013,Wisconsin,WI,Coal,40645180.93,0.007984411426211395,324.5278470379215
2013,Wisconsin,WI,Hydroelectric Conventional,1978872.06,0.041,81.13375446
2013,Wisconsin,WI,Natural Gas,8102491.08,0.01477815699658703,119.739885243686
2013,Wisconsin,WI,Other Biomass,484340.22,0.082,39.71589804
2013,Wisconsin,WI,Petroleum,303055.28,0.03948805460750853,11.967063445733787
2013,Wisconsin,WI,Wind,1557924.0,0.21800000000000003,339.62743200000006
2013,West Virginia,WV,Coal,72284358.45,0.007984411426211395,577.1480575445402
2013,West Virginia,WV,Hydroelectric Conventional,1738776.0,0.041,71.289816
2013,West Virginia,WV,Natural Gas,269639.38,0.01477815699658703,3.984773090102389
2013,West Virginia,WV,Other Biomass,3999.0,0.082,0.327918
2013,West Virginia,WV,Petroleum,149830.66,0.03948805460750853,5.916521283959044
2013,West Virginia,WV,Wind,1386516.0,0.21800000000000003,302.26048800000007
2013,Wyoming,WY,Coal,46436678.64,0.007984411426211395,370.7695475285226
2013,Wyoming,WY,Hydroelectric Conventional,710878.17,0.041,29.146004970000003
2013,Wyoming,WY,Natural Gas,512438.65,0.01477815699658703,7.572898820819113
2013,Wyoming,WY,Petroleum,39306.0,0.03948805460750853,1.5521174744027304
2013,Wyoming,WY,Wind,4433284.0,0.21800000000000003,966.4559120000001
2014,Alaska,AK,Coal,558292.0,0.008086775675265388,4.514782165295264
2014,Alaska,AK,Hydroelectric Conventional,1538738.0,0.041,63.088258
2014,Alaska,AK,Natural Gas,3288022.0,0.017064846416382253,56.10959044368601
2014,Alaska,AK,Petroleum,445621.0,0.039590443686006824,17.64233310580205
2014,Alaska,AK,Other Biomass,62512.0,0.083,5.188496
2014,Alaska,AK,Wind,151957.0,0.236,35.861852
2014,Alabama,AL,Coal,47301626.0,0.008086775675265388,382.5176385373008
2014,Alabama,AL,Hydroelectric Conventional,9466872.0,0.041,388.141752
2014,Alabama,AL,Natural Gas,48270074.0,0.017064846416382253,823.7213993174062
2014,Alabama,AL,Petroleum,98100.0,0.039590443686006824,3.883822525597269
2014,Alabama,AL,Other Biomass,46937.0,0.083,3.895771
2014,Arkansas,AR,Coal,33220755.0,0.008086775675265388,268.648793447951
2014,Arkansas,AR,Hydroelectric Conventional,2639776.0,0.041,108.230816
2014,Arkansas,AR,Natural Gas,9613708.0,0.017064846416382253,164.0564505119454
2014,Arkansas,AR,Petroleum,29274.0,0.039590443686006824,1.1589706484641638
2014,Arkansas,AR,Other Biomass,102274.0,0.083,8.488742
2014,Arizona,AZ,Coal,42665011.0,0.008086775675265388,345.02237313973023
2014,Arizona,AZ,Hydroelectric Conventional,6118261.0,0.041,250.848701
2014,Arizona,AZ,Natural Gas,27241879.0,0.017064846416382253,464.878481228669
2014,Arizona,AZ,Petroleum,56862.0,0.039590443686006824,2.25119180887372
2014,Arizona,AZ,Solar Thermal and Photovoltaic,3141508.0,0.371,1165.499468
2014,Arizona,AZ,Other Biomass,61053.0,0.083,5.067399
2014,Arizona,AZ,Wind,468115.0,0.236,110.47514
2014,California,CA,Coal,804760.0,0.008086775675265388,6.507913592426574
2014,California,CA,Geothermal,12101728.0,0.067,810.815776
2014,California,CA,Hydroelectric Conventional,16531340.0,0.041,677.78494
2014,California,CA,Natural Gas,120426435.0,0.017064846416382253,2055.05861774744
2014,California,CA,Petroleum,66305.0,0.039590443686006824,2.6250443686006824
2014,California,CA,Solar Thermal and Photovoltaic,9931815.0,0.371,3684.703365
2014,California,CA,Other Biomass,2913292.0,0.083,241.803236
2014,California,CA,Wind,12992498.0,0.236,3066.229528
2014,Colorado,CO,Coal,32544849.0,0.008086775675265388,263.1828932483851
2014,Colorado,CO,Hydroelectric Conventional,1769801.0,0.041,72.561841
2014,Colorado,CO,Natural Gas,11953808.0,0.017064846416382253,203.9898976109215
2014,Colorado,CO,Petroleum,9932.0,0.039590443686006824,0.39321228668941977
2014,Colorado,CO,Solar Thermal and Photovoltaic,253065.0,0.371,93.887115
2014,Colorado,CO,Other Biomass,79074.0,0.083,6.563142
2014,Colorado,CO,Wind,7368614.0,0.236,1738.992904
2014,Connecticut,CT,Coal,824948.0,0.008086775675265388,6.671169419758831
2014,Connecticut,CT,Hydroelectric Conventional,433960.0,0.041,17.79236
2014,Connecticut,CT,Natural Gas,14683905.0,0.017064846416382253,250.57858361774746
2014,Connecticut,CT,Petroleum,513414.0,0.039590443686006824,20.326288054607506
2014,Connecticut,CT,Solar Thermal and Photovoltaic,11706.0,0.371,4.342926
2014,Connecticut,CT,Other Biomass,650102.0,0.083,53.958466
2014,District of Columbia,DC,Natural Gas,67612.0,0.017064846416382253,1.153788395904437
2014,District of Columbia,DC,Petroleum,0.0,0.039590443686006824,0.0
2014,Delaware,DE,Coal,865384.0,0.008086775675265388,6.998166280963862
2014,Delaware,DE,Natural Gas,6297458.0,0.017064846416382253,107.46515358361775
2014,Delaware,DE,Petroleum,183282.0,0.039590443686006824,7.2562156996587035
2014,Delaware,DE,Solar Thermal and Photovoltaic,49530.0,0.371,18.37563
2014,Delaware,DE,Other Biomass,76499.0,0.083,6.349417
2014,Delaware,DE,Wind,5051.0,0.236,1.192036
2014,Florida,FL,Coal,52053689.0,0.008086775675265388,420.94650601302953
2014,Florida,FL,Hydroelectric Conventional,211388.0,0.041,8.666908
2014,Florida,FL,Natural Gas,140034070.0,0.017064846416382253,2389.6598976109212
2014,Florida,FL,Petroleum,1877927.0,0.039590443686006824,74.34796313993174
2014,Florida,FL,Solar Thermal and Photovoltaic,241684.0,0.371,89.664764
2014,Florida,FL,Other Biomass,2291816.0,0.083,190.220728
2014,Georgia,GA,Coal,45295113.0,0.008086775675265388,366.2914180167971
2014,Georgia,GA,Hydroelectric Conventional,3064347.0,0.041,125.638227
2014,Georgia,GA,Natural Gas,40960798.0,0.017064846416382253,698.9897269624574
2014,Georgia,GA,Petroleum,377810.0,0.039590443686006824,14.957665529010239
2014,Georgia,GA,Solar Thermal and Photovoltaic,119227.0,0.371,44.233217
2014,Georgia,GA,Other Biomass,413496.0,0.083,34.320168
2014,Hawaii,HI,Coal,1511184.0,0.008086775675265388,12.22060601205025
2014,Hawaii,HI,Geothermal,253841.0,0.067,17.007347
2014,Hawaii,HI,Hydroelectric Conventional,94083.0,0.041,3.857403
2014,Hawaii,HI,Petroleum,6925919.0,0.039590443686006824,274.2002061433447
2014,Hawaii,HI,Solar Thermal and Photovoltaic,39262.0,0.371,14.566202
2014,Hawaii,HI,Other Biomass,334030.0,0.083,27.72449
2014,Hawaii,HI,Wind,578617.0,0.236,136.553612
2014,Iowa,IA,Coal,33732765.0,0.008086775675265388,272.78930346144364
2014,Iowa,IA,Hydroelectric Conventional,878605.0,0.041,36.022805
2014,Iowa,IA,Natural Gas,1372515.0,0.017064846416382253,23.421757679180885
2014,Iowa,IA,Petroleum,143929.0,0.039590443686006824,5.698212969283277
2014,Iowa,IA,Other Biomass,264470.0,0.083,21.95101
2014,Iowa,IA,Wind,16306755.0,0.236,3848.39418
2014,Idaho,ID,Coal,77671.0,0.008086775675265388,0.6281079534735379
2014,Idaho,ID,Geothermal,78799.0,0.067,5.279533
2014,Idaho,ID,Hydroelectric Conventional,9002210.0,0.041,369.09061
2014,Idaho,ID,Natural Gas,2552538.0,0.017064846416382253,43.55866894197952
2014,Idaho,ID,Petroleum,1.0,0.039590443686006824,3.9590443686006824e-05
2014,Idaho,ID,Other Biomass,175414.0,0.083,14.559362
2014,Idaho,ID,Wind,2805800.0,0.236,662.1688
2014,Illinois,IL,Coal,87282390.0,0.008086775675265388,705.8331083310269
2014,Illinois,IL,Hydroelectric Conventional,132298.0,0.041,5.424218
2014,Illinois,IL,Natural Gas,5465425.0,0.017064846416382253,93.26663822525597
2014,Illinois,IL,Petroleum,86756.0,0.039590443686006824,3.434708532423208
2014,Illinois,IL,Solar Thermal and Photovoltaic,50117.0,0.371,18.593407
2014,Illinois,IL,Other Biomass,566372.0,0.083,47.008876
2014,Illinois,IL,Wind,10082894.0,0.236,2379.562984
2014,Indiana,IN,Coal,97548739.0,0.008086775675265388,788.8547696980121
2014,Indiana,IN,Hydroelectric Conventional,371153.0,0.041,15.217273
2014,Indiana,IN,Natural Gas,9572346.0,0.017064846416382253,163.35061433447098
2014,Indiana,IN,Petroleum,1362544.0,0.039590443686006824,53.943721501706484
2014,Indiana,IN,Solar Thermal and Photovoltaic,102127.0,0.371,37.889117
2014,Indiana,IN,Other Biomass,390539.0,0.083,32.414737
2014,Indiana,IN,Wind,3496042.0,0.236,825.065912
2014,Kansas,KS,Coal,28752282.0,0.008086775675265388,232.51325468597088
2014,Kansas,KS,Hydroelectric Conventional,16214.0,0.041,0.664774
2014,Kansas,KS,Natural Gas,1452523.0,0.017064846416382253,24.7870819112628
2014,Kansas,KS,Petroleum,44881.0,0.039590443686006824,1.7768587030716723
2014,Kansas,KS,Other Biomass,59217.0,0.083,4.915011
2014,Kansas,KS,Wind,10844861.0,0.236,2559.387196
2014,Kentucky,KY,Coal,83601961.0,0.008086775675265388,676.0703046192856
2014,Kentucky,KY,Hydroelectric Conventional,3143567.0,0.041,128.886247
2014,Kentucky,KY,Natural Gas,2499599.0,0.017064846416382253,42.65527303754266
2014,Kentucky,KY,Petroleum,1153377.0,0.039590443686006824,45.662707167235496
2014,Kentucky,KY,Other Biomass,93534.0,0.083,7.763322
2014,Louisiana,LA,Coal,19221019.0,0.008086775675265388,155.43606890301385
2014,Louisiana,LA,Hydroelectric Conventional,1090038.0,0.041,44.691558
2014,Louisiana,LA,Natural Gas,56120564.0,0.017064846416382253,957.6888054607509
2014,Louisiana,LA,Petroleum,5231074.0,0.039590443686006824,207.10054061433448
2014,Louisiana,LA,Other Biomass,93877.0,0.083,7.791791
2014,Massachusetts,MA,Coal,2794889.0,0.008086775675265388,22.601640380266804
2014,Massachusetts,MA,Hydroelectric Conventional,902077.0,0.041,36.985157
2014,Massachusetts,MA,Natural Gas,18497715.0,0.017064846416382253,315.66066552901026
2014,Massachusetts,MA,Petroleum,1004834.0,0.039590443686006824,39.78182389078498
2014,Massachusetts,MA,Solar Thermal and Photovoltaic,306321.0,0.371,113.645091
2014,Massachusetts,MA,Other Biomass,1073422.0,0.083,89.094026
2014,Massachusetts,MA,Wind,224971.0,0.236,53.093156
2014,Maryland,MD,Coal,17603291.0,0.008086775675265388,142.35386546341812
2014,Maryland,MD,Hydroelectric Conventional,1615523.0,0.041,66.236443
2014,Maryland,MD,Natural Gas,2505890.0,0.017064846416382253,42.76262798634812
2014,Maryland,MD,Petroleum,463456.0,0.039590443686006824,18.348428668941978
2014,Maryland,MD,Solar Thermal and Photovoltaic,98118.0,0.371,36.401778
2014,Maryland,MD,Other Biomass,416719.0,0.083,34.587677
2014,Maryland,MD,Wind,323612.0,0.236,76.372432
2014,Maine,ME,Coal,79104.0,0.008086775675265388,0.6396963030161932
2014,Maine,ME,Hydroelectric Conventional,3623249.0,0.041,148.553209
2014,Maine,ME,Natural Gas,4344381.0,0.017064846416382253,74.13619453924915
2014,Maine,ME,Petroleum,305132.0,0.039590443686006824,12.080311262798633
2014,Maine,ME,Other Biomass,205386.0,0.083,17.047038
2014,Maine,ME,Wind,1097329.0,0.236,258.969644
2014,Michigan,MI,Coal,52899844.0,0.008086775675265388,427.78917168453364
2014,Michigan,MI,Hydroelectric Conventional,1600022.0,0.041,65.600902
2014,Michigan,MI,Natural Gas,12522837.0,0.017064846416382253,213.7002901023891
2014,Michigan,MI,Petroleum,1051330.0,0.039590443686006824,41.62262116040956
2014,Michigan,MI,Other Biomass,1055106.0,0.083,87.573798
2014,Michigan,MI,Wind,3868118.0,0.236,912.875848
2014,Minnesota,MN,Coal,27956679.0,0.008086775675265388,226.0793916984027
2014,Minnesota,MN,Hydroelectric Conventional,548488.0,0.041,22.488008
2014,Minnesota,MN,Natural Gas,3869633.0,0.017064846416382253,66.0346928327645
2014,Minnesota,MN,Petroleum,62536.0,0.039590443686006824,2.475827986348123
2014,Minnesota,MN,Solar Thermal and Photovoltaic,2653.0,0.371,0.984263
2014,Minnesota,MN,Other Biomass,614241.0,0.083,50.982003
2014,Minnesota,MN,Wind,9691019.0,0.236,2287.080484
2014,Missouri,MO,Coal,72409212.0,0.008086775675265388,585.5570542667346
2014,Missouri,MO,Hydroelectric Conventional,697336.0,0.041,28.590776
2014,Missouri,MO,Natural Gas,4044294.0,0.017064846416382253,69.01525597269624
2014,Missouri,MO,Petroleum,106655.0,0.039590443686006824,4.222518771331058
2014,Missouri,MO,Solar Thermal and Photovoltaic,8707.0,0.371,3.230297
2014,Missouri,MO,Other Biomass,83226.0,0.083,6.907758
2014,Missouri,MO,Wind,1131105.0,0.236,266.94078
2014,Mississippi,MS,Coal,10742566.0,0.008086775675265388,86.87272141873301
2014,Mississippi,MS,Natural Gas,32605949.0,0.017064846416382253,556.4155119453925
2014,Mississippi,MS,Petroleum,14101.0,0.039590443686006824,0.5582648464163822
2014,Mississippi,MS,Other Biomass,17345.0,0.083,1.439635
2014,Montana,MT,Coal,15579415.0,0.008086775675265388,125.98723425686471
2014,Montana,MT,Hydroelectric Conventional,11482751.0,0.041,470.792791
2014,Montana,MT,Natural Gas,515454.0,0.017064846416382253,8.796143344709897
2014,Montana,MT,Petroleum,428369.0,0.039590443686006824,16.959318771331056
2014,Montana,MT,Wind,1973794.0,0.236,465.815384
2014,North Carolina,NC,Coal,49238197.0,0.008086775675265388,398.17825379352524
2014,North Carolina,NC,Hydroelectric Conventional,4756083.0,0.041,194.999403
2014,North Carolina,NC,Natural Gas,28737608.0,0.017064846416382253,490.4028668941979
2014,North Carolina,NC,Petroleum,459687.0,0.039590443686006824,18.19921228668942
2014,North Carolina,NC,Solar Thermal and Photovoltaic,729130.0,0.371,270.50723
2014,North Carolina,NC,Other Biomass,519931.0,0.083,43.154273
2014,North Dakota,ND,Coal,27394068.0,0.008086775675265388,221.52968274896594
2014,North Dakota,ND,Hydroelectric Conventional,2531360.0,0.041,103.78576
2014,North Dakota,ND,Natural Gas,234315.0,0.017064846416382253,3.9985494880546075
2014,North Dakota,ND,Petroleum,26117.0,0.039590443686006824,1.0339836177474402
2014,North Dakota,ND,Other Biomass,2652.0,0.083,0.220116
2014,North Dakota,ND,Wind,6202412.0,0.236,1463.769232
2014,Nebraska,NE,Coal,24922175.0,0.008086775675265388,201.54003856470715
2014,Nebraska,NE,Hydroelectric Conventional,1157781.0,0.041,47.469021
2014,Nebraska,NE,Natural Gas,405712.0,0.017064846416382253,6.923412969283277
2014,Nebraska,NE,Petroleum,42660.0,0.039590443686006824,1.688928327645051
2014,Nebraska,NE,Other Biomass,64185.0,0.083,5.327355
2014,Nebraska,NE,Wind,2736939.0,0.236,645.917604
2014,New Hampshire,NH,Coal,1310999.0,0.008086775675265388,10.601754823497249
2014,New Hampshire,NH,Hydroelectric Conventional,1381362.0,0.041,56.635842
2014,New Hampshire,NH,Natural Gas,4388291.0,0.017064846416382253,74.8855119453925
2014,New Hampshire,NH,Petroleum,287450.0,0.039590443686006824,11.380273037542661
2014,New Hampshire,NH,Other Biomass,125393.0,0.083,10.407619
2014,New Hampshire,NH,Wind,411581.0,0.236,97.133116
2014,New Jersey,NJ,Coal,2519106.0,0.008086775675265388,20.37144512421509
2014,New Jersey,NJ,Hydroelectric Conventional,17296.0,0.041,0.709136
2014,New Jersey,NJ,Natural Gas,31410341.0,0.017064846416382253,536.0126450511946
2014,New Jersey,NJ,Petroleum,496776.0,0.039590443686006824,19.667582252559725
2014,New Jersey,NJ,Solar Thermal and Photovoltaic,514252.0,0.371,190.787492
2014,New Jersey,NJ,Other Biomass,998426.0,0.083,82.869358
2014,New Jersey,NJ,Wind,22855.0,0.236,5.39378
2014,New Mexico,NM,Coal,20355631.0,0.008086775675265388,164.61142162547807
2014,New Mexico,NM,Geothermal,8736.0,0.067,0.585312
2014,New Mexico,NM,Hydroelectric Conventional,98381.0,0.041,4.033621
2014,New Mexico,NM,Natural Gas,8975656.0,0.017064846416382253,153.16819112627985
2014,New Mexico,NM,Petroleum,63157.0,0.039590443686006824,2.500413651877133
2014,New Mexico,NM,Solar Thermal and Photovoltaic,515054.0,0.371,191.085034
2014,New Mexico,NM,Other Biomass,14179.0,0.083,1.176857
2014,New Mexico,NM,Wind,2274750.0,0.236,536.841
2014,Nevada,NV,Coal,6547864.0,0.008086775675265388,52.95110732014593
2014,Nevada,NV,Geothermal,2728788.0,0.067,182.828796
2014,Nevada,NV,Hydroelectric Conventional,2389000.0,0.041,97.949
2014,Nevada,NV,Natural Gas,22961355.0,0.017064846416382253,391.8319965870307
2014,Nevada,NV,Petroleum,15030.0,0.039590443686006824,0.5950443686006825
2014,Nevada,NV,Solar Thermal and Photovoltaic,1013682.0,0.371,376.076022
2014,Nevada,NV,Other Biomass,24568.0,0.083,2.039144
2014,Nevada,NV,Wind,300134.0,0.236,70.831624
2014,New York,NY,Coal,4592054.0,0.008086775675265388,37.134910586705125
2014,New York,NY,Hydroelectric Conventional,26086902.0,0.041,1069.562982
2014,New York,NY,Natural Gas,54379759.0,0.017064846416382253,927.9822354948806
2014,New York,NY,Petroleum,2136484.0,0.039590443686006824,84.5843494880546
2014,New York,NY,Solar Thermal and Photovoltaic,70616.0,0.371,26.198536
2014,New York,NY,Other Biomass,1668768.0,0.083,138.507744
2014,New York,NY,Wind,3968407.0,0.236,936.544052
2014,Ohio,OH,Coal,89879052.0,0.008086775675265388,726.8317314295128
2014,Ohio,OH,Hydroelectric Conventional,478007.0,0.041,19.598287
2014,Ohio,OH,Natural Gas,23636445.0,0.017064846416382253,403.3523037542662
2014,Ohio,OH,Petroleum,1246673.0,0.039590443686006824,49.356337201365186
2014,Ohio,OH,Solar Thermal and Photovoltaic,53908.0,0.371,19.999868
2014,Ohio,OH,Other Biomass,470881.0,0.083,39.083123
2014,Ohio,OH,Wind,1153418.0,0.236,272.206648
2014,Oklahoma,OK,Coal,29905952.0,0.008086775675265388,241.84272517925427
2014,Oklahoma,OK,Hydroelectric Conventional,1428473.0,0.041,58.567393
2014,Oklahoma,OK,Natural Gas,26641474.0,0.017064846416382253,454.63266211604093
2014,Oklahoma,OK,Petroleum,12494.0,0.039590443686006824,0.49464300341296924
2014,Oklahoma,OK,Other Biomass,91651.0,0.083,7.607033
2014,Oklahoma,OK,Wind,11936833.0,0.236,2817.092588
2014,Oregon,OR,Coal,3192593.0,0.008086775675265388,25.81778341342255
2014,Oregon,OR,Geothermal,183467.0,0.067,12.292289
2014,Oregon,OR,Hydroelectric Conventional,35261936.0,0.041,1445.739376
2014,Oregon,OR,Natural Gas,12698958.0,0.017064846416382253,216.70576791808872
2014,Oregon,OR,Petroleum,9884.0,0.039590443686006824,0.3913119453924915
2014,Oregon,OR,Solar Thermal and Photovoltaic,24042.0,0.371,8.919582
2014,Oregon,OR,Other Biomass,348095.0,0.083,28.891885
2014,Oregon,OR,Wind,7555402.0,0.236,1783.074872
2014,Pennsylvania,PA,Coal,78985629.0,0.008086775675265388,638.7390632927364
2014,Pennsylvania,PA,Hydroelectric Conventional,2641157.0,0.041,108.287437
2014,Pennsylvania,PA,Natural Gas,53021235.0,0.017064846416382253,904.7992320819113
2014,Pennsylvania,PA,Petroleum,803004.0,0.039590443686006824,31.791284641638224
2014,Pennsylvania,PA,Solar Thermal and Photovoltaic,62392.0,0.371,23.147432
2014,Pennsylvania,PA,Other Biomass,1904224.0,0.083,158.050592
2014,Pennsylvania,PA,Wind,3564730.0,0.236,841.27628
2014,Rhode Island,RI,Coal,0.0,0.008086775675265388,0.0
